Order_ID,Order_Date,Store_ID,Store_Name,Region,State,City,Product_ID,Product_Name,Product_Category,Beverage_Size,Temperature,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Sales_Channel,Payment_Method,Customer_Type,Promo_Flag,Loyalty_Member,Order_Status,Weather,Daypart
ORD-101005,3/10/2023,DK015,Dunkins Store DK015,Northeast,New York,New York,B006,Americano,Espresso,Medium,Iced,1,3.89,0.1,3.5,0.79,2.71,Drive-Thru,Mobile Wallet,Returning,Yes,Yes,Completed,Sunny,Morning
ORD-101006,8/16/2023,DK007,Dunkins Store DK007,West,Washington,Seattle,B005,Cappuccino,Espresso,Small,Hot,1,4.16,0.2,3.33,1.11,2.22,Drive-Thru,Debit Card,Returning,Yes,Yes,Completed,Cold,Morning
ORD-101007,6/13/2023,DK029,Dunkins Store DK029,South,Texas,Dallas,B001,Original Blend Coffee,Coffee,Large,Hot,1,3.3,0,3.3,0.65,2.65,Drive-Thru,Gift Card,New,No,No,Completed,Sunny,Morning
ORD-101008,12/29/2024,DK008,Dunkins Store DK008,Northeast,Pennsylvania,Philadelphia,B006,Americano,Espresso,Medium,Iced,4,4.04,0,16.16,3.17,12.99,Mobile App,Debit Card,New,No,Yes,Completed,Snowy,Night
ORD-101009,10/3/2023,DK021,Dunkins Store DK021,South,Texas,Dallas,B012,Mango Refresher,Refreshers,Medium,Iced,1,4.25,0.2,3.4,1.08,2.32,Drive-Thru,Credit Card,Returning,Yes,Yes,Completed,Sunny,Afternoon
ORD-101010,2/1/2023,DK010,Dunkins Store DK010,West,Washington,Seattle,B008,Black Tea,Tea,Small,Iced,1,2.76,0.1,2.48,0.53,1.95,Mobile App,Gift Card,New,Yes,Yes,Completed,Cloudy,Morning
ORD-101011,11/10/2024,DK024,Dunkins Store DK024,Northeast,Pennsylvania,Philadelphia,B002,Iced Coffee,Coffee,Large,Iced,2,4.29,0.05,8.15,1.65,6.5,Drive-Thru,Cash,Returning,Yes,No,Completed,Snowy,Afternoon
ORD-101012,10/6/2024,DK003,Dunkins Store DK003,South,Texas,Dallas,B005,Cappuccino,Espresso,Small,Hot,4,4.03,0.15,13.7,5.02,8.68,In-Store,Mobile Wallet,New,Yes,No,Completed,Cloudy,Afternoon
ORD-101013,8/25/2024,DK019,Dunkins Store DK019,Northeast,New Jersey,Jersey City,B008,Black Tea,Tea,Medium,Hot,1,3.04,0,3.04,0.6,2.44,Mobile App,Gift Card,New,No,No,Completed,Cold,Afternoon
ORD-101014,7/17/2023,DK020,Dunkins Store DK020,Midwest,Ohio,Columbus,B006,Americano,Espresso,Small,Iced,3,3.26,0.15,8.31,2.42,5.89,Delivery,Gift Card,Returning,Yes,Yes,Completed,Snowy,Morning
ORD-101015,9/13/2023,DK028,Dunkins Store DK028,South,Georgia,Atlanta,B004,Latte,Espresso,Medium,Hot,1,4.52,0.15,3.84,1.26,2.58,In-Store,Gift Card,Returning,Yes,Yes,Completed,Rainy,Afternoon
ORD-101016,7/6/2023,DK030,Dunkins Store DK030,Midwest,Ohio,Columbus,B003,Cold Brew,Coffee,Medium,Iced,4,4.25,0.15,14.45,3.99,10.46,Drive-Thru,Cash,New,Yes,Yes,Completed,Cold,Night
ORD-101017,8/17/2023,DK012,Dunkins Store DK012,Northeast,Pennsylvania,Philadelphia,B007,Matcha Latte,Tea,Medium,Iced,1,4.88,0.2,3.9,1.39,2.51,Mobile App,Debit Card,Returning,Yes,No,Completed,Rainy,Afternoon
ORD-101018,7/23/2023,DK027,Dunkins Store DK027,West,California,Los Angeles,B004,Latte,Espresso,Small,Iced,1,4.13,0.1,3.72,1.2,2.52,Delivery,Mobile Wallet,Returning,Yes,Yes,Completed,Sunny,Afternoon
ORD-101019,4/18/2024,DK018,Dunkins Store DK018,South,Georgia,Atlanta,F001,Glazed Donut,Bakery,NA,NA,3,1.73,0.1,4.67,1.33,3.34,Delivery,Gift Card,Returning,Yes,Yes,Completed,Rainy,Afternoon
ORD-101020,6/6/2024,DK016,Dunkins Store DK016,Midwest,Michigan,Detroit,B002,Iced Coffee,Coffee,Medium,Iced,1,3.87,0,3.87,0.86,3.01,Mobile App,Mobile Wallet,Returning,Yes,Yes,Completed,Cold,Afternoon
ORD-101021,2/2/2024,DK007,Dunkins Store DK007,Northeast,Massachusetts,Boston,B003,Cold Brew,Coffee,Large,Iced,1,4.91,0,4.91,0.99,3.92,Mobile App,Debit Card,Returning,No,No,Completed,Cloudy,Afternoon
ORD-101022,8/11/2024,DK014,Dunkins Store DK014,Midwest,Ohio,Columbus,B004,Latte,Espresso,Large,Iced,1,5.57,0.1,5.01,1.33,3.68,In-Store,Debit Card,New,Yes,No,Completed,Cold,Afternoon
ORD-101023,8/23/2023,DK007,Dunkins Store DK007,Northeast,Massachusetts,Boston,F001,Glazed Donut,Bakery,NA,NA,5,1.73,0.05,8.22,2.12,6.1,Mobile App,Debit Card,Returning,Yes,Yes,Completed,Snowy,Afternoon
ORD-101024,7/28/2024,DK005,Dunkins Store DK005,Midwest,Indiana,Indianapolis,F002,Bagel with Cream Cheese,Bakery,NA,NA,2,3.68,0,7.36,1.82,5.54,Delivery,Gift Card,New,No,No,Completed,Cold,Evening
ORD-101025,7/19/2023,DK006,Dunkins Store DK006,South,Georgia,Atlanta,B006,Americano,Espresso,Medium,Iced,1,3.64,0,3.64,0.75,2.89,In-Store,Mobile Wallet,New,No,Yes,Completed,Cloudy,Afternoon
ORD-101026,2/21/2024,DK003,Dunkins Store DK003,Northeast,New York,New York,F001,Glazed Donut,Bakery,NA,NA,1,1.64,0,1.64,0.44,1.2,In-Store,Debit Card,New,Yes,Yes,Completed,Rainy,Morning
ORD-101027,1/27/2023,DK020,Dunkins Store DK020,South,Texas,Dallas,F002,Bagel with Cream Cheese,Bakery,NA,NA,1,3.38,0.1,3.04,0.96,2.08,Delivery,Debit Card,New,Yes,Yes,Completed,Rainy,Morning
ORD-101028,3/1/2024,DK020,Dunkins Store DK020,South,Georgia,Atlanta,B004,Latte,Espresso,Small,Hot,1,4.47,0.05,4.25,1.27,2.98,Mobile App,Gift Card,New,Yes,No,Completed,Cloudy,Afternoon
ORD-101029,5/5/2023,DK022,Dunkins Store DK022,South,Florida,Miami,B001,Original Blend Coffee,Coffee,Medium,Hot,1,2.96,0,2.96,0.64,2.32,Drive-Thru,Mobile Wallet,New,Yes,No,Completed,Cold,Morning
ORD-101030,5/29/2023,DK003,Dunkins Store DK003,South,Georgia,Atlanta,B003,Cold Brew,Coffee,Large,Iced,3,4.94,0,14.82,2.99,11.83,In-Store,Credit Card,Returning,No,Yes,Completed,Sunny,Morning
ORD-101031,9/9/2024,DK030,Dunkins Store DK030,West,Arizona,Phoenix,F002,Bagel with Cream Cheese,Bakery,NA,NA,6,3.31,0,19.86,5.62,14.24,Drive-Thru,Mobile Wallet,New,No,No,Completed,Cloudy,Afternoon
ORD-101032,12/16/2023,DK016,Dunkins Store DK016,Northeast,New York,New York,F003,Muffin,Bakery,NA,NA,4,2.81,0,11.24,3.22,8.02,Delivery,Mobile Wallet,New,No,Yes,Completed,Sunny,Afternoon
ORD-101033,3/23/2023,DK003,Dunkins Store DK003,Midwest,Indiana,Indianapolis,B001,Original Blend Coffee,Coffee,Large,Hot,3,3.59,0.1,9.69,1.87,7.82,Delivery,Cash,Returning,Yes,No,Completed,Cold,Afternoon
ORD-101034,5/19/2024,DK014,Dunkins Store DK014,Northeast,New Jersey,Jersey City,B003,Cold Brew,Coffee,Medium,Iced,1,4.22,0,4.22,0.96,3.26,In-Store,Credit Card,New,No,Yes,Completed,Sunny,Morning
ORD-101035,11/6/2023,DK002,Dunkins Store DK002,West,California,Los Angeles,B007,Matcha Latte,Tea,Large,Hot,1,5.26,0,5.26,1.39,3.87,In-Store,Credit Card,New,No,No,Completed,Sunny,Afternoon
ORD-101036,4/12/2023,DK020,Dunkins Store DK020,Northeast,Massachusetts,Boston,B007,Matcha Latte,Tea,Small,Hot,4,4.52,0,18.08,5.27,12.81,Delivery,Mobile Wallet,Returning,No,Yes,Completed,Rainy,Morning
ORD-101037,12/23/2024,DK029,Dunkins Store DK029,South,Texas,Dallas,B007,Matcha Latte,Tea,Medium,Iced,3,5.01,0.05,14.28,4.39,9.89,In-Store,Cash,Returning,Yes,Yes,Completed,Sunny,Evening
ORD-101038,12/9/2023,DK002,Dunkins Store DK002,Northeast,New Jersey,Jersey City,B002,Iced Coffee,Coffee,Medium,Iced,3,3.65,0.2,8.76,2.57,6.19,Mobile App,Cash,Returning,Yes,Yes,Completed,Sunny,Morning
ORD-101039,10/5/2024,DK017,Dunkins Store DK017,West,Colorado,Denver,B006,Americano,Espresso,Large,Hot,1,4.43,0.05,4.21,0.78,3.43,Mobile App,Credit Card,Returning,Yes,Yes,Completed,Rainy,Night
ORD-101040,5/17/2023,DK016,Dunkins Store DK016,West,Arizona,Phoenix,B009,Frozen Coffee,Frozen Drinks,Medium,Frozen,3,5.81,0.1,15.69,5,10.69,Mobile App,Mobile Wallet,New,Yes,Yes,Completed,Cold,Morning
ORD-101041,9/9/2024,DK025,Dunkins Store DK025,West,Washington,Seattle,B012,Mango Refresher,Refreshers,Large,Iced,3,4.89,0.2,11.74,3.35,8.39,Drive-Thru,Cash,New,Yes,No,Completed,Rainy,Morning
ORD-101042,4/3/2024,DK012,Dunkins Store DK012,South,Florida,Miami,B009,Frozen Coffee,Frozen Drinks,Medium,Frozen,2,5.72,0,11.44,3.07,8.37,Delivery,Gift Card,Returning,No,Yes,Completed,Rainy,Morning
ORD-101043,3/12/2023,DK027,Dunkins Store DK027,West,Arizona,Phoenix,B008,Black Tea,Tea,Medium,Iced,1,3.3,0,3.3,0.55,2.75,Mobile App,Credit Card,New,Yes,Yes,Completed,Rainy,Morning
ORD-101044,11/21/2023,DK008,Dunkins Store DK008,Northeast,New York,New York,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,1,6.34,0.05,6.02,1.73,4.29,Drive-Thru,Debit Card,Returning,Yes,Yes,Completed,Cold,Afternoon
ORD-101045,7/31/2023,DK028,Dunkins Store DK028,Northeast,Pennsylvania,Philadelphia,F003,Muffin,Bakery,NA,NA,1,2.93,0.1,2.64,0.76,1.88,In-Store,Mobile Wallet,New,Yes,Yes,Completed,Cloudy,Evening
ORD-101046,4/24/2024,DK011,Dunkins Store DK011,Northeast,Massachusetts,Boston,B008,Black Tea,Tea,Large,Hot,3,3.63,0.05,10.35,1.74,8.61,Drive-Thru,Credit Card,New,Yes,Yes,Completed,Snowy,Morning
ORD-101047,7/18/2024,DK029,Dunkins Store DK029,Midwest,Illinois,Chicago,B006,Americano,Espresso,Small,Hot,5,3.12,0.1,14.04,3.65,10.39,Drive-Thru,Mobile Wallet,Returning,Yes,No,Completed,Cold,Night
ORD-101048,7/20/2024,DK026,Dunkins Store DK026,South,Texas,Dallas,B012,Mango Refresher,Refreshers,Medium,Iced,3,4.27,0,12.81,3.43,9.38,In-Store,Cash,New,No,No,Completed,Cold,Morning
ORD-101049,8/11/2024,DK029,Dunkins Store DK029,South,Georgia,Atlanta,B001,Original Blend Coffee,Coffee,Large,Hot,1,3.64,0.05,3.46,0.67,-1.4,Mobile App,Mobile Wallet,Returning,Yes,Yes,Refunded,Cloudy,Evening
ORD-101050,11/7/2023,DK013,Dunkins Store DK013,Northeast,Massachusetts,Boston,F003,Muffin,Bakery,NA,NA,2,2.96,0.05,5.62,1.56,4.06,Delivery,Cash,New,Yes,Yes,Completed,Snowy,Afternoon
ORD-101051,7/17/2024,DK024,Dunkins Store DK024,Northeast,Massachusetts,Boston,B008,Black Tea,Tea,Large,Iced,1,3.47,0.05,3.3,0.59,2.71,Delivery,Gift Card,Returning,Yes,Yes,Completed,Sunny,Evening
ORD-101052,6/1/2024,DK008,Dunkins Store DK008,Midwest,Michigan,Detroit,B011,Strawberry Refresher,Refreshers,Small,Iced,1,3.79,0.1,3.41,1.13,2.28,Delivery,Mobile Wallet,New,Yes,Yes,Completed,Cloudy,Evening
ORD-101053,6/17/2023,DK011,Dunkins Store DK011,West,California,Los Angeles,B007,Matcha Latte,Tea,Small,Iced,5,4.55,0.05,21.61,6.82,14.79,In-Store,Mobile Wallet,Returning,Yes,Yes,Completed,Sunny,Morning
ORD-101054,7/28/2023,DK007,Dunkins Store DK007,Midwest,Michigan,Detroit,F002,Bagel with Cream Cheese,Bakery,NA,NA,4,3.38,0,13.52,3.76,9.76,Delivery,Mobile Wallet,Returning,Yes,No,Completed,Cold,Morning
ORD-101055,1/8/2024,DK024,Dunkins Store DK024,West,Arizona,Phoenix,B002,Iced Coffee,Coffee,Medium,Iced,1,3.86,0.15,3.28,0.87,2.41,Delivery,Cash,Returning,Yes,Yes,Completed,Sunny,Morning
ORD-101056,11/16/2023,DK010,Dunkins Store DK010,West,Washington,Seattle,B006,Americano,Espresso,Medium,Hot,1,3.88,0.2,3.1,0.76,2.34,Drive-Thru,Credit Card,Returning,Yes,Yes,Completed,Cold,Morning
ORD-101057,8/25/2023,DK022,Dunkins Store DK022,West,Washington,Seattle,B003,Cold Brew,Coffee,Small,Iced,1,3.86,0,3.86,0.96,2.9,Delivery,Cash,Returning,Yes,Yes,Completed,Rainy,Afternoon
ORD-101058,6/2/2023,DK008,Dunkins Store DK008,South,Georgia,Atlanta,F001,Glazed Donut,Bakery,NA,NA,6,1.65,0,9.9,2.65,7.25,Drive-Thru,Gift Card,New,No,Yes,Completed,Cloudy,Afternoon
ORD-101059,11/17/2024,DK005,Dunkins Store DK005,Midwest,Indiana,Indianapolis,B001,Original Blend Coffee,Coffee,Medium,Hot,1,3.09,0.1,2.78,0.61,2.17,Mobile App,Credit Card,New,Yes,Yes,Completed,Cloudy,Evening
ORD-101060,6/24/2023,DK022,Dunkins Store DK022,Midwest,Indiana,Indianapolis,B001,Original Blend Coffee,Coffee,Small,Hot,3,2.61,0,7.83,1.94,5.89,In-Store,Cash,Returning,No,Yes,Completed,Cloudy,Afternoon
ORD-101061,10/13/2023,DK028,Dunkins Store DK028,South,Texas,Dallas,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,2,6.05,0.15,10.29,3.44,6.85,In-Store,Gift Card,New,Yes,No,Completed,Sunny,Evening
ORD-101062,11/10/2024,DK023,Dunkins Store DK023,South,Texas,Dallas,F001,Glazed Donut,Bakery,NA,NA,1,1.69,0.1,1.52,0.4,1.12,Mobile App,Gift Card,New,Yes,No,Completed,Snowy,Afternoon
ORD-101063,3/5/2023,DK026,Dunkins Store DK026,Northeast,Pennsylvania,Philadelphia,F003,Muffin,Bakery,NA,NA,4,3.18,0.05,12.08,3.4,8.68,Delivery,Mobile Wallet,New,Yes,No,Completed,Snowy,Afternoon
ORD-101064,9/15/2024,DK020,Dunkins Store DK020,South,Florida,Miami,B002,Iced Coffee,Coffee,Medium,Iced,1,3.57,0,3.57,0.83,2.74,Drive-Thru,Mobile Wallet,New,No,No,Completed,Cold,Morning
ORD-101065,4/8/2024,DK003,Dunkins Store DK003,Northeast,Pennsylvania,Philadelphia,B007,Matcha Latte,Tea,Large,Hot,2,5.67,0.2,9.07,2.57,6.5,Delivery,Credit Card,New,Yes,No,Completed,Cold,Morning
ORD-101066,9/14/2023,DK022,Dunkins Store DK022,Midwest,Illinois,Chicago,B011,Strawberry Refresher,Refreshers,Large,Iced,1,5.13,0.1,4.62,1.04,3.58,Delivery,Mobile Wallet,Returning,Yes,Yes,Completed,Rainy,Morning
ORD-101067,8/5/2024,DK030,Dunkins Store DK030,Northeast,New York,New York,B006,Americano,Espresso,Medium,Hot,2,4.03,0,8.06,1.62,6.44,In-Store,Mobile Wallet,Returning,No,Yes,Completed,Sunny,Morning
ORD-101068,10/5/2023,DK010,Dunkins Store DK010,West,California,Los Angeles,B001,Original Blend Coffee,Coffee,Small,Hot,2,2.36,0.15,4.01,1.36,2.65,Delivery,Gift Card,Returning,Yes,No,Completed,Cold,Evening
ORD-101069,5/30/2023,DK005,Dunkins Store DK005,South,North Carolina,Charlotte,B003,Cold Brew,Coffee,Large,Iced,5,4.48,0.05,21.28,5.1,16.18,Mobile App,Cash,Returning,Yes,No,Completed,Snowy,Morning
ORD-101070,1/4/2023,DK023,Dunkins Store DK023,Midwest,Michigan,Detroit,B008,Black Tea,Tea,Small,Hot,2,2.68,0,5.36,1.14,4.22,Mobile App,Cash,New,No,No,Completed,Rainy,Night
ORD-101071,3/2/2024,DK009,Dunkins Store DK009,Midwest,Illinois,Chicago,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,1,5.88,0.05,5.59,1.66,3.93,In-Store,Mobile Wallet,Returning,Yes,Yes,Completed,Rainy,Night
ORD-101072,7/20/2023,DK026,Dunkins Store DK026,Midwest,Michigan,Detroit,B008,Black Tea,Tea,Small,Iced,1,2.62,0,2.62,0.55,2.07,Mobile App,Gift Card,Returning,Yes,No,Completed,Rainy,Morning
ORD-101073,12/6/2024,DK001,Dunkins Store DK001,Northeast,New York,New York,B001,Original Blend Coffee,Coffee,Large,Hot,1,3.3,0,3.3,0.6,2.7,Delivery,Cash,New,Yes,Yes,Completed,Cloudy,Afternoon
ORD-101074,1/11/2023,DK023,Dunkins Store DK023,West,Arizona,Phoenix,B011,Strawberry Refresher,Refreshers,Large,Iced,1,4.62,0,4.62,1.11,3.51,Drive-Thru,Credit Card,Returning,No,Yes,Completed,Cloudy,Morning
ORD-101075,11/17/2023,DK015,Dunkins Store DK015,Northeast,New York,New York,B011,Strawberry Refresher,Refreshers,Large,Iced,1,4.62,0,4.62,1.11,3.51,Delivery,Debit Card,New,Yes,Yes,Completed,Cold,Afternoon
ORD-101076,8/10/2024,DK020,Dunkins Store DK020,South,Florida,Miami,F003,Muffin,Bakery,NA,NA,2,3.02,0.2,4.83,1.69,3.14,Mobile App,Cash,Returning,Yes,Yes,Completed,Cloudy,Morning
ORD-101077,7/25/2024,DK011,Dunkins Store DK011,Northeast,Massachusetts,Boston,B007,Matcha Latte,Tea,Small,Hot,1,4.34,0,4.34,1.4,2.94,Drive-Thru,Mobile Wallet,Returning,No,No,Completed,Cloudy,Morning
ORD-101078,10/31/2024,DK011,Dunkins Store DK011,Midwest,Michigan,Detroit,F001,Glazed Donut,Bakery,NA,NA,2,1.68,0,3.36,0.87,2.49,Drive-Thru,Debit Card,New,No,Yes,Completed,Sunny,Morning
ORD-101079,1/12/2023,DK005,Dunkins Store DK005,Northeast,Massachusetts,Boston,B007,Matcha Latte,Tea,Medium,Hot,1,5,0,5,1.43,3.57,In-Store,Debit Card,Returning,No,Yes,Completed,Cloudy,Afternoon
ORD-101080,7/26/2023,DK024,Dunkins Store DK024,West,California,Los Angeles,B008,Black Tea,Tea,Large,Iced,3,3.57,0,10.71,1.63,9.08,Mobile App,Credit Card,New,No,Yes,Completed,Rainy,Morning
ORD-101081,7/3/2023,DK015,Dunkins Store DK015,West,Arizona,Phoenix,B011,Strawberry Refresher,Refreshers,Medium,Iced,1,4.53,0,4.53,1.09,3.44,In-Store,Cash,New,No,No,Completed,Rainy,Afternoon
ORD-101082,9/25/2023,DK010,Dunkins Store DK010,West,Washington,Seattle,B007,Matcha Latte,Tea,Large,Iced,4,5.31,0.2,16.99,5.78,11.21,Drive-Thru,Cash,Returning,Yes,No,Completed,Cloudy,Morning
ORD-101083,3/30/2024,DK014,Dunkins Store DK014,Northeast,Pennsylvania,Philadelphia,B007,Matcha Latte,Tea,Medium,Hot,4,5.34,0.2,17.09,5.92,11.17,Delivery,Credit Card,Returning,Yes,Yes,Completed,Rainy,Morning
ORD-101084,11/28/2024,DK022,Dunkins Store DK022,South,Florida,Miami,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,1,6.26,0,6.26,1.85,4.41,Delivery,Debit Card,Returning,No,No,Completed,Snowy,Evening
ORD-101085,12/10/2023,DK019,Dunkins Store DK019,West,Arizona,Phoenix,B005,Cappuccino,Espresso,Medium,Hot,6,4.38,0,26.28,7.07,19.21,Drive-Thru,Debit Card,New,No,Yes,Completed,Cloudy,Evening
ORD-101086,3/30/2023,DK025,Dunkins Store DK025,Northeast,New Jersey,Jersey City,F003,Muffin,Bakery,NA,NA,1,2.95,0,2.95,0.77,2.18,Mobile App,Credit Card,Returning,No,No,Completed,Cold,Morning
ORD-101087,1/7/2024,DK026,Dunkins Store DK026,South,Georgia,Atlanta,B008,Black Tea,Tea,Small,Iced,1,2.52,0,2.52,0.57,1.95,Drive-Thru,Gift Card,New,No,No,Completed,Sunny,Afternoon
ORD-101088,10/7/2024,DK003,Dunkins Store DK003,Northeast,Pennsylvania,Philadelphia,B010,Frozen Chocolate,Frozen Drinks,Large,Frozen,1,6.42,0.05,6.1,1.64,4.46,Drive-Thru,Mobile Wallet,New,Yes,No,Completed,Cloudy,Morning
ORD-101089,11/5/2024,DK028,Dunkins Store DK028,South,Florida,Miami,F002,Bagel with Cream Cheese,Bakery,NA,NA,1,3.37,0,3.37,0.99,2.38,In-Store,Mobile Wallet,Returning,No,No,Completed,Snowy,Morning
ORD-101090,8/3/2023,DK019,Dunkins Store DK019,Midwest,Ohio,Columbus,B004,Latte,Espresso,Medium,Hot,5,4.83,0,0,0,0,Mobile App,Mobile Wallet,Returning,No,Yes,Cancelled,Cold,Morning
ORD-101091,7/28/2023,DK009,Dunkins Store DK009,West,Washington,Seattle,F002,Bagel with Cream Cheese,Bakery,NA,NA,1,3.7,0.2,2.96,0.98,1.98,Drive-Thru,Cash,Returning,Yes,Yes,Completed,Sunny,Evening
ORD-101092,6/25/2023,DK015,Dunkins Store DK015,South,Florida,Miami,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,1,6.11,0.05,5.8,1.65,4.15,Drive-Thru,Debit Card,Returning,Yes,Yes,Completed,Cold,Afternoon
ORD-101093,3/30/2024,DK028,Dunkins Store DK028,Midwest,Michigan,Detroit,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,2,6.51,0.1,11.72,3.14,8.58,Mobile App,Cash,Returning,Yes,No,Completed,Snowy,Morning
ORD-101094,3/30/2023,DK010,Dunkins Store DK010,West,Colorado,Denver,B011,Strawberry Refresher,Refreshers,Large,Iced,1,5.23,0.2,4.18,1.17,3.01,Delivery,Cash,Returning,Yes,Yes,Completed,Snowy,Morning
ORD-101095,9/9/2023,DK030,Dunkins Store DK030,Midwest,Michigan,Detroit,B005,Cappuccino,Espresso,Small,Hot,1,4.29,0.1,3.86,1.2,2.66,In-Store,Credit Card,New,Yes,No,Completed,Rainy,Evening
ORD-101096,10/2/2024,DK015,Dunkins Store DK015,West,Washington,Seattle,B008,Black Tea,Tea,Small,Hot,2,2.78,0.05,5.28,1.1,4.18,Mobile App,Gift Card,New,Yes,Yes,Completed,Cold,Morning
ORD-101097,1/22/2024,DK021,Dunkins Store DK021,Northeast,Pennsylvania,Philadelphia,F001,Glazed Donut,Bakery,NA,NA,2,1.7,0.2,2.72,0.82,1.9,Drive-Thru,Gift Card,Returning,Yes,No,Completed,Rainy,Afternoon
ORD-101098,2/18/2023,DK010,Dunkins Store DK010,Northeast,Pennsylvania,Philadelphia,B004,Latte,Espresso,Small,Iced,1,4.37,0,4.37,1.29,3.08,Drive-Thru,Debit Card,Returning,No,Yes,Completed,Sunny,Evening
ORD-101099,7/5/2023,DK013,Dunkins Store DK013,South,Texas,Dallas,F001,Glazed Donut,Bakery,NA,NA,2,1.73,0,3.46,0.88,2.58,In-Store,Gift Card,New,No,Yes,Completed,Cloudy,Morning
ORD-101100,7/8/2024,DK026,Dunkins Store DK026,South,Texas,Dallas,B010,Frozen Chocolate,Frozen Drinks,Large,Frozen,1,6.21,0.15,5.28,1.67,3.61,Drive-Thru,Mobile Wallet,Returning,Yes,Yes,Completed,Cold,Morning
ORD-101101,4/29/2023,DK015,Dunkins Store DK015,South,Texas,Dallas,B005,Cappuccino,Espresso,Medium,Hot,1,4.8,0,4.8,1.12,3.68,Mobile App,Mobile Wallet,New,No,Yes,Completed,Snowy,Morning
ORD-101102,7/18/2024,DK025,Dunkins Store DK025,South,Georgia,Atlanta,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,4,6.33,0.05,24.05,6.1,17.95,Drive-Thru,Gift Card,New,Yes,Yes,Completed,Rainy,Afternoon
ORD-101103,12/6/2023,DK007,Dunkins Store DK007,Midwest,Illinois,Chicago,F001,Glazed Donut,Bakery,NA,NA,2,1.7,0.15,2.89,0.82,2.07,Mobile App,Credit Card,Returning,Yes,Yes,Completed,Snowy,Afternoon
ORD-101104,7/22/2024,DK010,Dunkins Store DK010,West,Colorado,Denver,B012,Mango Refresher,Refreshers,Large,Iced,2,5.2,0,10.4,2.08,8.32,Mobile App,Gift Card,New,No,Yes,Completed,Sunny,Morning
ORD-101105,2/5/2023,DK003,Dunkins Store DK003,Northeast,Pennsylvania,Philadelphia,B004,Latte,Espresso,Medium,Hot,3,4.93,0.15,0,0,0,Delivery,Credit Card,New,Yes,No,Cancelled,Rainy,Morning
ORD-101106,6/20/2023,DK007,Dunkins Store DK007,Midwest,Illinois,Chicago,B003,Cold Brew,Coffee,Large,Iced,5,4.96,0.15,21.08,4.68,16.4,Drive-Thru,Mobile Wallet,Returning,Yes,Yes,Completed,Cold,Night
ORD-101107,10/27/2024,DK021,Dunkins Store DK021,South,Florida,Miami,F001,Glazed Donut,Bakery,NA,NA,2,1.77,0.05,3.36,0.88,2.48,Drive-Thru,Gift Card,Returning,Yes,No,Completed,Snowy,Afternoon
ORD-101108,5/23/2024,DK030,Dunkins Store DK030,Midwest,Michigan,Detroit,B005,Cappuccino,Espresso,Large,Hot,1,5.21,0.1,4.69,1.12,3.57,Drive-Thru,Mobile Wallet,New,Yes,Yes,Completed,Sunny,Evening
ORD-101109,10/19/2023,DK023,Dunkins Store DK023,West,California,Los Angeles,B007,Matcha Latte,Tea,Large,Hot,1,5.51,0.15,4.68,1.39,3.29,Mobile App,Gift Card,Returning,Yes,No,Completed,Rainy,Afternoon
ORD-101110,12/28/2024,DK017,Dunkins Store DK017,Northeast,Pennsylvania,Philadelphia,B001,Original Blend Coffee,Coffee,Large,Hot,3,3.5,0.2,8.4,1.9,6.5,In-Store,Mobile Wallet,Returning,Yes,No,Completed,Cloudy,Night
ORD-101111,5/3/2023,DK027,Dunkins Store DK027,South,Georgia,Atlanta,B008,Black Tea,Tea,Large,Hot,3,3.42,0,10.26,1.72,8.54,Mobile App,Cash,Returning,Yes,No,Completed,Cold,Morning
ORD-101112,5/2/2024,DK014,Dunkins Store DK014,Midwest,Ohio,Columbus,B011,Strawberry Refresher,Refreshers,Small,Iced,2,3.76,0.1,6.77,2.09,4.68,Delivery,Mobile Wallet,New,Yes,Yes,Completed,Cold,Evening
ORD-101113,8/22/2024,DK020,Dunkins Store DK020,West,Colorado,Denver,F002,Bagel with Cream Cheese,Bakery,NA,NA,1,3.67,0,3.67,0.92,2.75,Delivery,Gift Card,Returning,No,Yes,Completed,Rainy,Afternoon
ORD-101114,3/12/2023,DK001,Dunkins Store DK001,Northeast,Pennsylvania,Philadelphia,B007,Matcha Latte,Tea,Medium,Iced,4,4.88,0.15,16.59,5.36,11.23,Delivery,Credit Card,Returning,Yes,Yes,Completed,Cold,Afternoon
ORD-101115,2/28/2023,DK018,Dunkins Store DK018,Midwest,Michigan,Detroit,B011,Strawberry Refresher,Refreshers,Medium,Iced,1,4.58,0.15,3.89,1.08,2.81,Delivery,Debit Card,Returning,Yes,No,Completed,Cloudy,Afternoon
ORD-101116,12/28/2023,DK025,Dunkins Store DK025,West,Colorado,Denver,B008,Black Tea,Tea,Medium,Iced,1,3.07,0.2,2.46,0.54,1.92,Delivery,Debit Card,Returning,Yes,Yes,Completed,Cloudy,Morning
